book_id,rating,number_of_likes
34108782,1,78
29939027,1,20
6784311,5,18
402128,0,22
25111142,2,87
1017537,4,22
16029550,4,80
15998621,2,15
26842660,5,27
12174691,0,85
13414810,5,66
7340135,0,2
15808673,4,41
36560993,2,31
19801,2,75
23014749,1,18
16112668,4,84
11915802,1,49
1034516,1,9
26818454,4,8
39643759,3,0
36373463,0,57
18884,2,12
37883600,1,54
3840329,1,77
175591,1,40
18807889,0,12
69864,1,1
113946,0,7
19822079,3,55
16059404,1,24
8122928,1,18
22967575,0,28
20439831,3,37
132449,5,97
95141,5,82
2959705,0,50
18742420,2,13
36373463,5,9
7969245,2,28
11979622,1,11
45122,0,17
15790868,1,92
4757303,3,88
227636,5,79
15849910,5,8
21412507,4,1
1126597,0,54
8492319,0,36
5982474,1,4
4826781,1,9
50144,5,96
7179686,4,11
35082747,4,79
234184,2,57
17736248,3,14
6629162,3,39
36125580,1,34
26026530,5,7
198076,3,19
20820496,3,48
52762,3,99
39725859,0,0
15703332,2,53
10547,4,51
25430623,2,1
6504968,3,14
32078945,2,43
5941380,3,76
25476259,2,13
148809,4,88
96677,0,11
20922144,4,19
17826040,3,2
43401,4,19
77772,0,11
11888689,5,43
18053047,0,85
18480576,0,11
16166100,2,64
100915,5,78
6707693,4,25
25159262,1,70
17241482,0,73
13488738,0,87
162954,3,3
2939264,3,64
17253860,1,16
1316617,1,3
3391762,4,80
5562474,0,66
13120464,3,57
174879,5,34
60211,3,10
887797,0,1
364549,3,89
18806259,4,89
12812539,2,4
10793701,3,8
23848452,0,96
40172073,0,79
13423535,5,61
25585231,0,11
211099,0,17
6542089,4,4
21957948,3,11
303917,4,44
13490125,5,7
699654,2,79
10577,0,49
12966360,5,3
27416023,1,79
6235225,2,11
199687,2,5
13629228,2,5
11566223,4,15
33808,2,3
232128,0,1
1085955,0,16
455854,5,95
15995198,1,28
11021709,4,54
6954438,1,1
20753023,5,25
8277734,4,4
8745,4,94
19547736,1,4
42605684,2,48
40102240,3,10
107777,0,5
21430793,4,11
62247,4,20
15753910,5,62
19033968,4,54
513617,0,52
23116644,4,65
757104,4,2
10153731,3,65
6690,4,1
15818082,3,70
1047162,2,11
22891466,0,32
176964,1,9
74778,1,15
35478693,1,16
2113260,4,97
17316075,1,24
216215,5,65
12392681,1,74
13529900,1,67
16140332,0,4
25733835,3,60
237900,2,58
25915908,4,44
94001,4,27
111384,1,4
3851380,5,20
27206507,0,10
18655445,2,10
13502581,1,14
7704146,4,53
18458653,4,4
6909640,5,58
389627,1,11
232467,3,6
3345,5,12
20447583,3,17
88459,3,14
17901475,3,58
34317317,3,23
897717,2,59
6070628,4,5
5941535,4,14
19164881,1,7
15710470,2,8
7641383,4,39
448078,0,2
40658159,0,87
8387640,1,5
24327445,1,22
13571899,4,19
22613,0,5
3289281,2,29
36387418,1,39
383129,1,78
26025989,2,37
43475,4,0
11127,3,10
16165879,1,90
10584978,1,9
4422777,4,29
891813,1,2
10757749,0,12
707667,3,10
35478693,4,18
18333441,2,9
15803037,5,45
27970260,2,1
20559676,3,19
23367265,2,86
402128,5,2
54529,5,14
31309440,5,81
340607,3,30
16132873,3,56
13101795,0,3
301928,0,67
29492025,2,7
13017390,1,94
25587058,5,55
12925631,4,5
20312458,1,68
17496,5,19
17840559,2,87
419049,3,42
13647475,5,72
925697,0,53
12899734,0,19
18249312,4,83
674181,0,9
10925109,4,94
193093,4,47
590327,1,67
23389993,2,79
916114,4,15
7102906,2,65
10319829,5,9
16109328,4,99
17902,4,16
17054826,3,50
4005310,0,95
30634709,5,86
12033455,1,68
132449,1,26
26071568,3,8
231914,5,11
5504848,4,37
27580,1,15
21915383,4,0
31307650,5,86
23309634,0,100
13037370,3,15
293356,4,98
23306252,2,33
20946280,0,11
180617,5,29
7095831,5,16
11851522,0,17
572046,4,81
9807271,4,10
12035966,5,78
39092290,3,83
43256446,1,8
250825,2,6
74013,3,39
13542496,2,19
11901,4,24
570758,5,9
13624584,1,18
93575,4,8
11622125,1,6
6694937,4,52
2422709,5,19
21411112,4,6
18530135,0,97
17574849,4,83
447434,0,100
25813771,2,13
13437141,5,59
16069019,4,89
13109207,4,4
25272670,1,68
6545608,4,10
10700326,5,11
71642,5,89
11114822,3,90
620580,1,15
22840182,4,12
13642753,1,16
25191279,0,4
23267279,2,68
32792498,5,6
6667,3,23
19045228,3,0
7693972,1,12
20891109,2,4
2918785,5,66
3133562,4,20
39900562,2,7
17200729,5,40
38198606,5,8
17853573,4,71
23165581,5,33
24536832,5,56
12290008,0,16
15709580,5,15
27590487,0,13
9757264,4,16
18682615,4,4
712313,0,10
30613569,1,61
23014680,0,17
19083232,4,60
13645671,4,5
38225791,5,85
44353,1,57
19336,4,58
22205,1,18
6657,0,6
245705,1,72
335090,2,3
2880984,5,56
25893709,1,14
9673577,3,0
25648205,3,16
22060697,5,9
31815138,0,5
227593,0,57
17990425,1,79
1599887,1,6
650775,5,100
18480550,4,99
17790646,2,6
15724704,0,25
8803932,1,50
10337453,3,90
13642950,5,5
8665427,3,12
23265739,2,4
1240904,5,58
7993566,2,82
40144459,1,42
12444229,5,80
1325218,0,33
44101,4,65
5928721,2,99
29938026,3,77
72473,2,79
23545800,2,38
484,1,48
23850929,0,62
36606300,4,100
13550926,3,30
11713886,5,84
22545439,2,29
36071,3,13
28217831,4,54
402169,2,5
116445,3,4
15768302,5,38
11100431,5,16
13064827,2,7
24504079,5,5
8857310,1,26
24320335,4,49
12114440,2,23
17832415,1,66
592806,1,64
17268918,4,56
10470359,0,58
2939624,0,88
8732892,2,13
12114440,4,18
470535,3,11
17238419,1,39
514771,3,86
94079,2,89
300540,4,44
43549952,1,7
6600807,5,37
22668635,3,20
15774943,3,8
23338387,4,9
22847712,4,9
163677,4,17
1832749,5,63
170169,3,13
16148932,0,36
18782912,4,2
22918955,0,1
9975313,5,72
41396759,4,6
32879246,5,26
15828780,5,13
42512,5,70
39242,3,17
6238524,4,57
19532388,2,34
860183,0,60
15832002,4,5
30813842,1,2
38823844,3,20
17156824,5,29
7969245,5,5
1893408,3,13
6978614,3,12
334290,5,20
18177030,4,100
15744141,3,10
41188221,4,18
16071790,4,39
8379666,5,3
17406217,1,52
24001092,3,10
23014680,0,98
29587211,4,16
1144532,0,6
32638,2,3
897461,1,56
676237,0,19
17374927,4,19
281433,3,1
6691860,4,30
17857511,4,11
19504319,1,12
17802921,3,42
17164772,2,8
34473,0,0
99461,1,72
896625,3,61
13512533,5,32
25816695,4,1
17993751,3,1
240188,3,30
6066181,0,19
7371,2,71
10108,1,20
7203690,0,10
23498194,4,2
25562497,3,99
17451462,0,5
18110808,0,9
36678788,4,2
201642,0,10
23717004,2,2
2939484,3,2
17148140,5,40
22501028,0,42
342999,5,20
278280,4,100
6792458,0,1
11901,5,9
17787146,1,84
93134,2,11
6801595,5,87
13056516,2,6
22546289,3,74
4203091,0,55
5985401,1,6
17924987,2,29
26842660,3,77
16173625,2,20
13130990,2,23
10205115,4,26
40776410,2,93
344623,0,51
12396846,5,87
40116166,5,16
19205857,4,95
113429,5,12
17884619,2,1
105490,1,3
12939838,0,13
1105470,1,97
23570333,3,0
27864391,4,72
11085530,2,27
14060081,2,69
17381520,2,10
11364074,2,71
24451026,5,35
14060081,2,12
22551730,2,82
22504506,4,62
17332116,4,14
13638131,0,79
40037485,5,10
40046019,4,51
363449,5,54
23436149,0,82
29446748,2,63
1063598,2,27
74406,0,99
22471294,5,21
15783450,0,0
9799,4,24
780878,5,62
291482,5,86
7229730,4,5
12651,1,11
13073974,2,68
2557605,1,17
38099642,5,20
13417697,4,98
25505917,0,61
18518410,3,93
7993566,1,1
42393834,2,78
28216786,3,16
2208744,5,58
42615845,5,3
3217673,4,53
93793,3,6
214333,3,13
6149219,2,89
11927282,2,59
25494785,2,3
11754793,1,17
23349435,5,21
6276276,0,15
397867,0,69
27274326,1,15
34377752,2,34
1342650,4,33
19112416,3,6
17310054,1,42
28107347,1,13
3307144,3,16
25320,4,19
18288210,0,0
79085,1,5
18114142,1,16
821056,5,22
292701,4,4
41432160,2,4
8484321,3,31
28956867,4,81
23167176,3,10
582663,5,33
18342297,1,0
417640,0,8
11094658,5,44
414167,2,86
348518,5,89
4934651,1,6
2490519,1,50
7456034,3,99
976380,3,36
23267144,4,5
22922028,3,76
2111775,2,6
21412207,3,18
22494969,0,38
17596262,0,4
12633128,3,60
65345,0,48
11106249,0,4
844793,2,17
8484321,2,26
18628672,1,77
5071434,5,19
17333431,5,22
2319370,1,19
281220,5,33
323172,4,40
109728,0,9
23203977,2,40
17774609,2,7
11205804,3,95
61534,4,98
16162405,2,44
3526951,4,6
15832350,4,10
39874057,4,8
16117006,0,8
29808697,1,34
15812779,2,72
28596314,3,23
25893659,2,2
19139026,0,4
42516162,3,76
22599585,3,5
9756579,1,39
617708,2,74
10481268,3,17
16207945,3,1
476733,1,51
434877,0,9
31423216,0,12
28390369,5,58
15839322,1,47
13495219,2,7
25387188,4,29
11868241,4,80
25241483,1,59
23198876,4,19
13629923,0,15
39808517,2,65
26025989,2,10
29794122,3,1
8805443,4,8
2801187,2,19
16188,0,18
32494381,5,9
35605702,3,25
9672598,5,23
1225261,4,27
13356344,3,74
1603923,0,82
175030,0,2
6472246,5,41
8258519,4,11
10798599,3,90
6609851,5,0
762563,4,100
27211459,3,86
7742967,1,23
40776163,1,1
18739485,5,16
18185,5,11
13152,5,96
6276214,2,14
17934498,4,49
1309025,1,20
14439869,5,87
93134,3,96
682911,1,20
15793579,4,42
22047129,5,24
16149939,5,1
13112023,4,10
18857516,0,93
13060111,0,1
11430898,5,83
7039218,1,5
8682579,1,32
25451555,5,39
6532373,3,83
23553564,4,88
23383013,4,68
25493869,5,94
34497,5,81
18110808,2,19
1078189,4,87
25394804,2,13
20435872,3,6
5190,3,68
95532,1,38
18485973,5,73
24901565,2,78
24346235,4,24
18077958,5,12
17378071,0,11
7741325,5,18
17851860,3,70
20891109,5,75
16163245,5,2
99219,1,82
25735231,4,3
18460617,5,9
435415,4,70
5664985,0,57
12439950,5,6
19405297,1,20
40409102,5,37
135486,2,6
4422777,5,4
139254,4,12
23309634,0,4
20983595,3,89
18813417,1,11
402093,0,65
10191879,3,2
565323,4,100
41804,5,64
8584946,5,10
937105,0,12
32173182,1,6
364550,3,70
16488672,0,20
1381691,0,100
10767348,3,46
9808856,2,94
15808342,2,15
17586493,2,8
18096354,0,21
13512495,1,68
9988405,4,63
13551031,2,24
4541172,2,19
16106510,2,18
176892,3,98
13143456,2,28
18850688,0,32
109395,0,90
15151574,3,50
32928935,0,83
10156959,2,14
24933557,3,57
34092885,5,28
6516978,5,49
9529956,1,2
9572203,1,79
18129852,0,86
102266,5,96
18505784,4,8
25817616,2,16
101999,2,2
41742052,3,42
23492824,5,59
6964455,2,15
17934405,2,58
177395,0,20
21899683,2,18
9993725,2,16
18079682,2,51
615753,2,4
26156468,5,10
23556393,3,7
13260515,0,93
468116,0,82
56634,3,0
2369,4,2
3751593,5,77
37684,3,9
17702579,3,36
17703150,4,65
9595412,1,70
22909644,2,11
332631,2,4
20573324,4,7
11455148,0,4
25453065,4,20
22601842,2,76
9508678,0,32
20434251,5,74
19294181,3,22
313197,4,40
7091488,2,76
17660439,5,4
22457410,2,0
112286,0,100
549029,5,7
17382357,3,93
1613706,0,25
2023774,3,6
236557,5,14
20492283,0,0
13330444,1,10
23251543,5,100
28791088,0,20
13052105,2,17
17975812,2,28
13550926,1,94
613929,5,41
257034,5,0
82676,0,15
43888,5,96
251882,3,6
8141083,5,17
13487029,5,4
16122163,0,19
34473,5,18
25489261,0,11
28698224,4,10
352828,1,38
17981536,3,28
5600151,4,11
8745,2,1
208161,5,61
13170031,1,14
6070628,0,4
18939591,3,18
26759,3,39
18007535,1,88
18739485,5,4
16139294,3,63
35805990,0,4
93405,3,30
9118135,4,17
34057229,5,50
7163862,1,69
12994855,2,19
4276136,2,79
1547049,4,0
21899683,4,0
339026,3,9
27693272,4,26
13400691,5,27
11242368,5,93
17935878,2,56
34082140,3,30
12578305,0,98
9658269,1,0
77887,0,0
1819717,3,35
22602899,4,7
24514259,1,56
46306,0,87
16282303,5,44
1254375,0,80
65210,1,12
32927239,0,1
3838932,0,6
676921,0,70
20803903,1,16
13483382,3,1
4988505,3,37
40702672,1,13
38649754,1,67
12398627,0,33
15834525,3,13
13562180,4,1
6542089,5,11
8521811,5,15
18271653,1,71
6395623,5,18
4885544,5,20
19615422,2,5
3864007,1,0
29962194,0,11
6923108,1,29
22371142,4,51
2267195,0,10
18012643,3,83
13810,4,60
16171221,2,20
79085,0,38
17736067,0,87
8578385,0,15
15990452,1,6
13062645,2,6
6977769,4,89
38746239,0,60
31287352,5,86
11552905,5,3
34842042,3,64
12543,5,34
23306936,5,88
13085374,0,54
17279904,2,45
12988004,2,100
15760897,3,73
133914,5,92
16098332,5,9
18686810,5,10
22980034,1,92
757104,5,7
16065477,3,21
18960012,5,40
17907357,3,87
16162405,5,86
29559450,0,11
52383,5,40
457060,3,75
20518878,1,75
17612697,2,85
30333490,2,15
25664459,0,18
77767,2,10
7997104,2,29
21538964,5,81
153540,5,58
34804503,2,42
1774981,2,51
2864787,2,32
77727,3,12
9171404,1,11
21429402,5,17
26402927,5,17
11387209,1,74
23262615,5,83
19488665,1,8
23342435,2,16
29102923,0,30
9280551,0,5
19089172,4,88
613313,3,2
4567298,5,70
209577,1,37
22886113,2,88
61661,2,16
65959,4,31
32792498,3,79
153540,1,12
6270530,5,39
1140987,4,0
22148069,4,15
7140917,0,90
16061340,0,17
26201118,0,11
12871232,2,4
18490777,4,58
15746882,1,0
26795367,5,52
7986449,2,68
7337871,1,5
27242540,3,13
42116648,0,82
16139641,0,7
28239,3,62
22016702,2,34
17213054,2,2
311127,1,16
78127,2,3
15790886,1,52
9737753,3,4
107291,5,16
3724966,4,77
9988405,5,63
18078559,3,61
25430659,3,3
2227528,2,11
11071466,5,71
36379678,0,13
11869272,3,10
13145689,3,14
4332027,2,46
24872027,3,4
468488,5,93
13576489,1,14
12937050,5,59
1410320,2,3
8852,0,96
8299165,5,89
23327466,1,4
22929563,2,1
10591268,4,0
25897736,3,69
823411,4,98
19535998,4,13
16187943,4,4
12383443,2,84
16199630,3,98
37264612,0,99
103035,0,13
13604070,1,16
32376,2,4
134776,5,36
17167084,4,4
8573642,2,20
763331,1,28
12877,2,72
1753425,3,1
476899,1,51
298064,3,6
16241153,2,17
676237,5,62
17372989,5,57
1280960,5,7
6294228,1,66
14761679,5,83
475235,3,72
12789642,5,10
573504,2,3
16148932,3,6
14431174,1,6
845129,2,91
16058764,2,19
17315933,1,64
38894211,3,23
1175147,0,38
24933557,1,20
347151,2,3
17313873,4,79
3391762,3,65
21936937,4,7
18715358,2,76
7998541,1,32
2016000,1,33
18290539,1,9
27393815,1,20
178796,1,35
107025,2,21
25763894,1,22
4583489,5,17
14114189,5,70
21936562,3,9
109901,2,20
6136499,3,37
18682615,0,11
16068973,2,58
31246449,4,57
13502958,4,48
183126,3,12
185253,0,2
6072105,5,36
29919041,5,39
10798599,1,78
1559625,5,9
17345257,5,57
3351354,1,47
768313,4,13
18955365,0,15
36104720,0,35
535856,3,26
2081569,1,0
549029,4,93
17333431,1,73
13643979,4,81
18673607,1,16
13512713,0,74
161402,2,64
12448,4,75
35810539,1,11
578190,2,45
18317952,5,0
925,1,96
21898304,3,5
25817466,4,92
39980,4,13
30966,0,65
20729810,2,67
17998756,4,100
1364062,5,31
450924,5,43
10194183,4,22
434877,3,13
23637916,0,1
29939027,3,6
15844032,5,17
411171,0,19
11785661,5,46
7664041,0,25
9712492,2,62
13448827,3,60
200791,2,6
24189224,5,15
6146985,1,89
473421,0,52
29965217,1,8
22715913,5,1
13622702,4,67
64105,3,0
13029251,3,5
25642868,5,38
17715867,1,4
110025,1,67
11303597,4,11
641936,2,2
23349619,0,70
7431066,3,5
28020254,4,7
25813942,1,10
14935,1,46
32718970,2,48
984168,5,12
17261634,0,18
39980,1,5
4934651,2,84
60322,4,26
17582,4,13
16155612,1,85
22599585,3,18
18711993,0,94
18114142,2,24
30313338,3,59
141051,5,23
13380932,2,10
13249893,5,68
13765729,1,78
1189878,1,40
18244432,3,56
13643567,2,71
18216592,5,15
105490,5,7
13163688,4,14
685,5,44
31436518,1,45
35068612,4,1
11383730,4,28
39725859,3,49
20577546,1,9
6468957,5,56
582663,3,8
20763127,1,6
36464096,3,4
626186,2,18
7632329,4,42
1661390,3,14
12444229,5,13
15832828,1,41
72441,4,4
125286,2,6
603985,5,79
1124458,4,20
24807089,4,17
13549869,1,18
46087,4,17
17208264,3,20
9993725,2,75
17561936,4,6
569357,5,19
16280050,0,62
116685,0,18
33155325,1,2
2212540,3,20
6381830,1,53
4052982,1,2
11195608,3,45
5842021,3,39
13531504,2,43
5312123,1,10
12204035,1,74
27208,5,0
105920,2,35
56067,3,9
6922487,4,18
2874897,1,64
17306293,3,50
181372,1,55
21996359,4,12
7311738,2,20
28644556,2,2
5557442,3,3
633177,5,21
25876993,3,56
25666052,5,1
16281097,2,48
8755291,0,33
32862047,2,92
16687056,2,1
25736858,0,30
18472019,5,86
6121374,1,6
260014,0,57
18403921,1,13
9802066,3,12
16707686,1,47
18114079,4,20
93134,5,34
13162992,5,56
18308768,2,48
941720,4,39
10599735,4,91
72111,1,19
859694,3,9
25348908,5,89
6809488,4,49
58087,2,87
129613,4,69
36347657,5,27
5240,3,90
17900113,1,0
13630618,4,84
34903009,5,15
25035562,1,13
36362234,4,4
9464733,3,8
25642868,3,86
23383013,2,77
202146,1,41
24804444,4,45
9504209,5,99
5046846,2,72
28239,1,51
25143052,5,15
9622286,1,4
20725151,0,40
17968360,2,53
47021,2,92
22365518,2,17
18427593,5,60
25574212,1,73
21936857,0,2
41145989,5,56
15810845,1,84
13279692,2,17
235349,2,2
6088236,3,18
346607,2,24
251996,3,10
6138,4,46
25657772,4,53
22051234,1,21
17257993,4,42
62802,1,44
7286786,1,4
11468074,4,16
780604,1,35
22328317,0,4
10596724,2,51
8805449,1,70
353342,1,3
6480885,3,11
1062842,2,70
24612118,3,80
537425,0,67
59950,4,35
25425311,0,59
100365,1,0
25772034,5,10
5671925,2,99
17707617,2,8
13130990,3,56
11640957,4,16
187020,3,8
115076,5,76
18490777,0,20
10599735,0,32
39978663,5,56
24503187,2,7
29276588,3,19
17311772,0,97
22238372,2,16
25035562,1,77
10591268,4,8
1378136,4,58
12323895,5,1
397424,0,17
17561072,5,46
16143323,0,89
15835514,2,48
147014,3,34
2903736,0,53
22313642,1,90
16130093,0,19
28245707,1,22
7991200,4,8
3124973,1,94
12182847,3,6
75503,4,45
16085481,3,95
3751593,0,4
35540787,0,20
124982,2,17
11225502,1,16
73869,4,20
4052982,4,66
24034941,1,1
13599579,0,75
18453733,5,19
15125369,5,48
6535852,1,81
10984503,0,1
463024,4,49
5137,4,9
6798263,4,69
552357,2,84
17235448,3,19
23167176,1,11
498594,4,99
107100,1,17
13224787,3,73
3838932,2,28
22450983,4,26
7094598,1,1
2250839,0,15
6202108,3,8
25360163,5,19
17694525,2,89
12585,2,59
34944590,4,77
36462258,1,27
35524113,1,88
20437055,0,61
36468699,5,3
18249312,4,50
27421270,4,30
77829,4,94
18884,3,64
36192190,5,27
12930,3,73
59807,4,7
19400,0,55
1605034,4,20
17566943,4,13
35129379,0,12
10470359,2,8
32718970,1,0
41726841,3,87
5168329,4,20
8274537,4,23
10837174,2,40
6537,0,17
6534132,4,9
27840706,3,15
6944946,3,11
8835897,3,12
18589660,3,100
24905116,2,18
27233558,5,22
9999795,1,85
199600,3,15
16032248,0,22
18603661,2,3
15781734,3,5
140963,3,29
25813946,5,21
46270,2,19
18003095,3,28
58,3,6
486478,0,19
25587058,1,70
18487198,5,20
116020,4,19
30991294,4,85
858572,1,100
6764886,3,4
17465488,3,3
17694052,5,51
5287473,1,7
1258333,1,7
1898882,0,17
25359012,3,5
16083209,3,95
34383472,3,24
825546,4,3
20744130,1,54
15843219,5,1
17316075,1,10
34433755,5,9
12624498,3,92
30733635,4,38
1193177,1,20
12715259,3,4
18901156,3,88
16008147,5,20
60322,0,1
5501230,3,53
33803113,2,79
42038,5,99
6324903,5,37
23016364,5,50
39101308,4,61
407429,3,51
39725859,4,42
110410,5,0
20578940,1,13
104089,3,43
38118798,5,36
23393759,2,17
11423197,5,40
17185633,4,77
17621215,0,24
292668,5,4
13529957,2,65
359194,4,12
18132728,5,20
12589075,5,4
15824178,1,17
22365518,2,13
15768795,0,1
18673607,1,15
179737,1,1
903778,5,68
209889,1,11
3378,2,40
18943358,0,23
97595,3,53
3157940,3,12
843550,4,32
17205118,1,3
30336955,3,6
18072042,1,84
40612896,2,70
60407,4,13
225188,1,6
25853049,3,67
1325218,1,89
1032696,4,17
75639,0,58
12337158,3,12
17399160,4,87
30336955,2,19
304079,1,10
35659548,3,50
785092,2,100
5752,2,82
7674888,2,59
12084655,3,2
15986924,5,17
16109208,3,38
156703,2,56
21470669,4,47
13063813,5,19
76706,3,55
10789690,2,10
36267848,5,20
40231428,0,52
23016364,4,20
45432,3,11
13447566,1,15
551536,2,18
18457362,1,27
13038833,2,55
16129915,5,10
657537,3,28
571938,5,7
25867615,4,57
375108,2,17
37539001,4,54
25570188,4,20
25430623,1,5
40177227,1,2
22816087,3,92
5971786,0,87
991544,0,79
588242,4,8
1096582,5,76
959166,1,11
13168106,3,25
24991214,2,9
28234631,1,11
3397464,4,9
418824,1,56
16134439,0,73
2229933,1,38
25191115,1,54
13363270,0,11
10965,3,0
6122485,3,41
31476,4,12
15839322,3,100
36506910,4,13
17369254,0,43
17857998,4,45
32710777,5,13
38198606,4,19
41021665,5,5
8387640,3,2
20497858,5,23
15748529,1,86
24582567,4,8
2983654,0,81
93840,1,85
3494957,1,5
29938354,5,16
22822947,2,7
463776,5,76
1334844,0,87
13092528,5,31
15835477,4,24
36506910,5,18
19028350,4,79
7316340,1,40
589118,1,76
36656611,4,78
8724084,4,79
13033520,3,41
16065110,4,86
17286755,3,15
887201,3,31
2800905,3,3
40963299,5,98
21913812,0,3
15989617,3,38
18693717,2,48
18602871,2,7
11775178,1,27
12444229,4,90
35729,0,55
18273334,2,6
555412,4,0
64207,4,50
10567,3,86
51364,0,49
24106854,1,15
40090262,5,73
42403283,4,16
95602,4,55
20454659,4,30
11249375,2,0
10780513,0,68
1862313,3,22
12837068,5,24
16118072,5,13
11007668,5,14
14047983,0,51
63832,2,12
109901,5,8
35924698,0,44
36460049,4,34
24157347,3,3
42128976,3,59
16109740,1,13
6758368,3,1
15765529,0,17
33911515,0,95
28596314,0,4
6783128,2,96
17155787,5,82
11509159,5,7
48019,3,20
17154665,2,38
33967732,1,14
20486495,4,34
4588657,1,29
26029537,0,35
20454525,2,100
38118798,0,20
12387704,3,2
6273,5,44
17993033,4,95
85280,1,20
7198988,2,63
25727873,1,12
9215946,3,69
7176018,2,16
3599870,3,48
9856022,5,4
383196,1,5
531509,4,4
22363875,5,17
77589,3,92
5928862,2,10
35755915,3,40
5212,2,24
13630086,3,16
18250727,1,66
29074156,0,6
8857310,5,27
27840706,5,64
22051234,3,73
112292,3,83
4345624,3,69
17794715,0,92
224388,2,16
681941,3,50
13129136,5,12
34939837,0,3
112080,3,20
256274,2,91
17154665,5,8
35512560,5,41
18167243,3,91
35423827,2,5
17238419,2,86
36464086,5,2
8680278,1,4
35505416,4,78
10809019,0,20
36157359,0,8
118252,5,65
52251,3,2
307830,2,5
25850401,5,5
23556291,2,29
23198876,2,97
7748,3,4
23153351,0,85
13279700,0,93
2241864,0,4
29638166,1,2
18590443,3,7
23505913,1,20
15710353,4,8
953260,5,76
22912916,0,18
22313642,4,12
25313505,0,1
372853,0,12
8459711,0,4
29890569,2,19
18457827,0,1
30649401,2,98
543517,1,97
15780279,4,6
40052056,4,21
18028041,3,13
19504319,3,16
16001052,4,3
13722701,0,30
129798,0,25
22729621,5,2
30991362,1,48
1024581,0,84
7839120,2,13
16199630,1,5
12924307,3,12
32612175,0,89
10025305,2,97
28256831,1,3
25337536,2,6
22046993,1,71
234184,1,76
20647357,5,78
3291,4,15
16184829,3,26
36194389,2,36
15999432,1,94
535316,1,10
68494,5,75
50788,1,42
23003028,3,12
17844678,2,87
38456738,2,9
24778574,1,48
25982869,5,11
6440071,0,4
27830249,2,91
91714,2,0
35649191,1,20
21570816,3,33
19143663,4,17
65262,0,68
38619,0,60
25663746,5,20
418824,2,74
10955239,2,20
838146,0,64
26784,1,41
6220730,2,3
2939484,3,70
65066,0,6
772852,4,27
18627899,0,84
909345,1,3
23265739,0,2
25817616,1,7
22691264,2,7
31451186,3,1
96358,2,12
6305167,5,100
6070628,2,92
18342283,0,3
17204058,2,79
190180,2,19
101509,4,12
20975446,4,21
13334117,5,77
128837,3,86
78433,1,8
154472,1,5
25735394,4,27
573300,0,8
18594646,0,1
15710470,2,64
2801187,5,31
30813362,0,45
11106249,0,83
18219617,3,8
34229458,5,13
23637878,3,20
281184,1,14
485685,3,55
12856448,5,20
8574517,0,99
16170625,0,32
18077836,2,13
23624944,4,47
35505416,4,6
8254315,3,97
6509143,2,27
7871930,1,7
13182153,3,77
824062,0,12
12591896,2,69
9912767,3,64
23223495,3,2
205330,3,1
20729499,4,12
18111107,5,3
30236300,1,8
9639150,5,45
770614,2,58
29075421,2,43
10897866,0,67
36590922,5,97
9328,0,8
31682371,1,13
20983595,1,37
1620912,4,9
5024334,4,95
264147,4,89
13416481,4,35
18296619,5,12
9435740,1,20
342823,5,95
384355,0,19
85280,0,88
464685,3,48
25898657,2,33
4689021,4,26
11455148,5,100
